data_type,link_id,tmc_corridor_name,from_node_id,to_node_id,vdf_code,QVDF_plf1,QVDF_n1,QVDF_s1,QVDF_cp1,QVDF_cd1,QVDF_alpha1,QVDF_beta1,QVDF_plf2,QVDF_n2,QVDF_s2,QVDF_cp2,QVDF_cd2,QVDF_alpha2,QVDF_beta2,QVDF_plf3,QVDF_n3,QVDF_s3,QVDF_cp3,QVDF_cd3,QVDF_alpha3,QVDF_beta3
link,115P04136,AZ-101-LOOP_COUNTERCLOCKWISE,57,60,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04136,AZ-101-LOOP_COUNTERCLOCKWISE,57,60,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04136,AZ-101-LOOP_COUNTERCLOCKWISE,57,60,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04135,AZ-101-LOOP_COUNTERCLOCKWISE,60,61,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04135,AZ-101-LOOP_COUNTERCLOCKWISE,60,61,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04135,AZ-101-LOOP_COUNTERCLOCKWISE,60,61,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04135,AZ-101-LOOP_COUNTERCLOCKWISE,60,61,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04135,AZ-101-LOOP_COUNTERCLOCKWISE,60,61,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04135,AZ-101-LOOP_COUNTERCLOCKWISE,61,66,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04135,AZ-101-LOOP_COUNTERCLOCKWISE,61,66,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04135,AZ-101-LOOP_COUNTERCLOCKWISE,61,66,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04135,AZ-101-LOOP_COUNTERCLOCKWISE,61,66,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04135,AZ-101-LOOP_COUNTERCLOCKWISE,61,66,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04134,AZ-101-LOOP_COUNTERCLOCKWISE,66,67,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04134,AZ-101-LOOP_COUNTERCLOCKWISE,66,67,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04134,AZ-101-LOOP_COUNTERCLOCKWISE,66,67,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04134,AZ-101-LOOP_COUNTERCLOCKWISE,66,67,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115+04134,AZ-101-LOOP_COUNTERCLOCKWISE,66,67,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04134,AZ-101-LOOP_COUNTERCLOCKWISE,67,70,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04134,AZ-101-LOOP_COUNTERCLOCKWISE,67,70,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04134,AZ-101-LOOP_COUNTERCLOCKWISE,67,70,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04134,AZ-101-LOOP_COUNTERCLOCKWISE,67,70,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
link,115P04134,AZ-101-LOOP_COUNTERCLOCKWISE,67,70,,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1,1,1,1,1,1,0.5333333333333333,1
